time	local_ip	remote_ip	remote_port	protocol	download	upload	
2019-05-09T19:18:58.014Z	192.168.2.100	213.133.104.45	54159	tcp:ftp-data	0	86	
2019-05-09T19:18:58.014Z	192.168.2.104	67.27.158.124	443	tcp	364	292	
2019-05-09T19:18:58.014Z	192.168.2.100	213.133.104.45	60895	tcp	164	220	
2019-05-09T19:18:58.014Z	192.168.2.100	213.133.104.45	60895	tcp:ftp-data	0	113	
2019-05-09T19:18:58.014Z	192.168.2.104	78.46.36.108	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.32.81	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	162.125.18.133	443	tcp:ssl	618	3028	
2019-05-09T19:18:58.014Z	192.168.2.104	162.125.18.133	443	tcp	208	104	
2019-05-09T19:18:58.014Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1590	
2019-05-09T19:18:58.014Z	192.168.2.104	108.177.119.125	5222	tcp	1560	0	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.15.87	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.100	213.133.104.45	50379	tcp	228	220	
2019-05-09T19:18:58.014Z	192.168.2.100	213.133.104.45	50379	tcp:ftp-data	0	174	
2019-05-09T19:18:58.014Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	0	29	
2019-05-09T19:18:58.014Z	192.168.2.104	66.117.29.226	443	tcp:ssl	988	2222	
2019-05-09T19:18:58.014Z	192.168.2.104	66.117.29.226	443	tcp	384	376	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.112	443	tcp:ssl	98	98	
2019-05-09T19:18:58.014Z	192.168.2.104	147.75.83.23	443	tcp:ssl	196	196	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.217.195	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.3.134	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	104.87.220.171	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.217.195	443	tcp	52	52	
2019-05-09T19:18:58.014Z	192.168.2.104	147.75.83.23	443	tcp	52	104	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.112	443	tcp	0	52	
2019-05-09T19:18:58.014Z	192.168.2.104	34.225.132.124	443	tcp	268	220	
2019-05-09T19:18:58.014Z	192.168.2.104	34.225.132.124	443	tcp:ssl	507	1872	
2019-05-09T19:18:58.014Z	192.168.2.104	2.23.75.186	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:18:58.014Z	192.168.2.104	148.251.64.134	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	176.9.158.23	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.32.75	443	tcp	272	196	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.15.74	443	tcp	272	196	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.213.206	443	tcp:ssl	259	2142	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.5.17	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	93.184.220.29	80	tcp	104	104	
2019-05-09T19:18:58.014Z	192.168.2.104	104.20.95.215	443	tcp:ssl	182	182	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.19.78	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.21.238	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.22.72	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.213.206	443	tcp	260	52	
2019-05-09T19:18:58.014Z	192.168.2.104	104.20.95.215	443	tcp	0	104	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.19.78	443	tcp	0	52	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.22.72	443	tcp	0	52	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.21.238	443	tcp	0	52	
2019-05-09T19:18:58.014Z	192.168.2.104	67.27.158.124	443	tcp:ssl	562	1779	
2019-05-09T19:18:58.014Z	192.168.2.104	52.20.82.23	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.1	192.168.8.1	53	udp:dns	130	66	
2019-05-09T19:18:58.014Z	192.168.2.104	217.79.188.10	443	tcp	328	440	
2019-05-09T19:18:58.014Z	192.168.2.104	173.194.76.155	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.18.170	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	217.79.188.10	443	tcp:ssl	386	1444	
2019-05-09T19:18:58.014Z	192.168.2.104	172.217.18.170	443	tcp	52	52	
2019-05-09T19:18:58.014Z	192.168.2.104	173.194.76.155	443	tcp	52	52	
2019-05-09T19:18:58.014Z	192.168.2.104	217.79.188.10	443	tcp:ssl:spdy	2942	1068	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.32.75	443	tcp:ssl	83	166	
2019-05-09T19:18:58.014Z	192.168.2.104	136.243.15.74	443	tcp:ssl	83	166	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.51	443	tcp:ssl	1139	407	
2019-05-09T19:18:58.014Z	192.168.2.104	8.248.99.254	80	tcp	416	416	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.51	443	tcp	52	104	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:18:58.014Z	192.168.2.104	23.52.12.23	443	tcp	208	160	
2019-05-09T19:18:58.014Z	192.168.2.104	34.255.28.155	443	tcp:ssl	83	83	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.213.227	443	tcp:ssl	91	91	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.8	443	tcp:ssl	0	98	
2019-05-09T19:18:58.014Z	192.168.2.104	151.139.241.1	443	tcp:ssl	0	98	
2019-05-09T19:18:58.014Z	192.168.2.104	216.58.213.227	443	tcp	0	52	
2019-05-09T19:18:58.014Z	192.168.2.104	143.204.214.8	443	tcp	52	0	
2019-05-09T19:19:08.015Z	192.168.2.104	151.139.241.1	443	tcp	336	208	
2019-05-09T19:19:08.015Z	192.168.2.104	143.204.214.8	443	tcp:ssl	98	0	
2019-05-09T19:19:08.015Z	192.168.2.104	143.204.214.8	443	tcp	0	52	
2019-05-09T19:19:08.015Z	192.168.2.104	34.255.28.155	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	151.139.241.1	443	tcp:ssl	227	310	
2019-05-09T19:19:08.015Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	23.52.12.23	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:19:08.015Z	192.168.2.104	217.79.188.10	443	tcp:ssl	166	332	
2019-05-09T19:19:08.015Z	192.168.2.104	217.79.188.10	443	tcp	616	416	
2019-05-09T19:19:08.015Z	192.168.2.104	216.58.208.42	443	tcp:ssl	91	91	
2019-05-09T19:19:08.015Z	192.168.2.104	107.178.245.205	443	tcp:ssl	98	98	
2019-05-09T19:19:08.015Z	192.168.2.104	216.58.207.35	443	tcp:ssl	91	91	
2019-05-09T19:19:08.015Z	192.168.2.104	104.20.63.35	443	tcp:ssl	91	91	
2019-05-09T19:19:08.015Z	192.168.2.104	172.217.16.66	443	tcp:ssl	91	91	
2019-05-09T19:19:08.015Z	192.168.2.104	216.58.208.42	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	172.217.16.66	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	216.58.207.35	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	107.178.245.205	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	104.20.63.35	443	tcp	0	52	
2019-05-09T19:19:08.015Z	192.168.2.104	2.23.75.186	443	tcp	208	160	
2019-05-09T19:19:08.015Z	192.168.2.104	143.204.214.36	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.15.67	443	tcp	1432	980	
2019-05-09T19:19:08.015Z	192.168.2.104	151.139.240.1	443	tcp:ssl	3483	1948	
2019-05-09T19:19:08.015Z	192.168.2.104	151.139.240.1	443	tcp	3500	584	
2019-05-09T19:19:08.015Z	192.168.2.104	23.52.13.23	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	52.213.106.142	443	tcp:ssl	83	83	
2019-05-09T19:19:08.015Z	192.168.2.104	52.213.106.142	443	tcp	52	156	
2019-05-09T19:19:08.015Z	192.168.2.104	5.226.180.81	443	tcp:ssl	105	105	
2019-05-09T19:19:08.015Z	192.168.2.104	5.226.180.81	443	tcp	52	52	
2019-05-09T19:19:08.015Z	192.168.2.104	93.184.220.66	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.15.67	443	tcp:ssl	415	830	
2019-05-09T19:19:08.015Z	192.168.2.104	67.27.158.124	443	tcp	260	200	
2019-05-09T19:19:08.015Z	192.168.2.104	78.46.36.108	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	128.65.210.182	443	tcp	11644	1896	
2019-05-09T19:19:08.015Z	192.168.2.104	128.65.210.182	443	tcp:ssl	25267	25387	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.32.81	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	173.255.206.146	443	tcp:ssl	95	0	
2019-05-09T19:19:08.015Z	192.168.2.104	173.255.206.146	443	tcp	0	52	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.15.87	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.3.134	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	104.87.220.171	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	128.65.210.182	443	tcp:ssl:ssl	6317	0	
2019-05-09T19:19:08.015Z	192.168.2.104	34.225.132.124	443	tcp	208	196	
2019-05-09T19:19:08.015Z	192.168.2.104	148.251.64.134	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	151.139.240.1	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1347	0	
2019-05-09T19:19:08.015Z	192.168.2.104	176.9.158.23	443	tcp	52	40	
2019-05-09T19:19:08.015Z	192.168.2.104	34.225.132.124	443	tcp:ssl	83	83	
2019-05-09T19:19:08.015Z	192.168.2.104	136.243.5.17	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	128.65.210.182	443	tcp	156	312	
2019-05-09T19:19:18.015Z	192.168.2.104	128.65.210.182	443	tcp:ssl	807	76	
2019-05-09T19:19:18.015Z	192.168.2.104	66.117.29.226	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	23.52.13.23	443	tcp	104	80	
2019-05-09T19:19:18.015Z	192.168.2.104	136.243.15.67	443	tcp:ssl	83	83	
2019-05-09T19:19:18.015Z	192.168.2.104	136.243.15.67	443	tcp	104	156	
2019-05-09T19:19:18.015Z	192.168.2.104	136.243.15.87	443	tcp:ssl	83	166	
2019-05-09T19:19:18.015Z	192.168.2.104	136.243.15.87	443	tcp	220	156	
2019-05-09T19:19:18.015Z	192.168.2.104	143.204.214.51	443	tcp:ssl	452	762	
2019-05-09T19:19:18.015Z	192.168.2.104	143.204.214.51	443	tcp	104	104	
2019-05-09T19:19:18.015Z	192.168.2.104	52.20.82.23	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	67.27.158.124	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	23.52.12.23	443	tcp	260	200	
2019-05-09T19:19:18.015Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:19:18.015Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:19:18.015Z	192.168.2.104	2.23.75.186	443	tcp	156	120	
2019-05-09T19:19:18.015Z	192.168.2.104	143.204.214.36	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	128.65.210.182	443	tcp:ssl	76	76	
2019-05-09T19:19:28.018Z	192.168.2.104	128.65.210.182	443	tcp	104	156	
2019-05-09T19:19:28.018Z	192.168.2.104	23.52.13.23	443	tcp	312	240	
2019-05-09T19:19:28.018Z	192.168.2.104	93.184.220.66	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	29	29	
2019-05-09T19:19:28.018Z	192.168.2.134	139.7.117.161	4500	udp:udpencap:isakmp	256	256	
2019-05-09T19:19:28.018Z	192.168.2.104	67.27.158.124	443	tcp	624	480	
2019-05-09T19:19:28.018Z	192.168.2.104	78.46.36.108	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.104	136.243.32.81	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.1	217.10.79.9	5060	udp:data	96	0	
2019-05-09T19:19:28.018Z	192.168.2.104	212.121.137.5	443	tcp	380	388	
2019-05-09T19:19:28.018Z	192.168.2.104	212.121.137.5	443	tcp:ssl	0	1138	
2019-05-09T19:19:28.018Z	192.168.2.104	136.243.3.134	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.104	104.87.220.171	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.104	2.23.75.186	443	tcp	260	200	
2019-05-09T19:19:28.018Z	192.168.2.104	148.251.64.134	443	tcp	156	196	
2019-05-09T19:19:28.018Z	192.168.2.104	136.243.5.17	443	tcp	104	80	
2019-05-09T19:19:28.018Z	192.168.2.104	176.9.158.23	443	tcp	156	236	
2019-05-09T19:19:28.018Z	192.168.2.104	66.117.29.226	443	tcp	272	196	
2019-05-09T19:19:28.018Z	192.168.2.104	52.20.82.23	443	tcp	284	196	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	23.52.12.23	443	tcp	260	200	
2019-05-09T19:19:28.018Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.214.36	443	tcp	52	40	
2019-05-09T19:19:28.018Z	192.168.2.104	2.16.128.128	443	tcp:ssl	83	181	
2019-05-09T19:19:28.018Z	192.168.2.104	2.16.128.128	443	tcp	180	156	
2019-05-09T19:19:28.018Z	192.168.2.104	52.18.18.165	443	tcp:ssl	129	181	
2019-05-09T19:19:28.018Z	192.168.2.104	52.18.18.165	443	tcp	208	156	
2019-05-09T19:19:28.018Z	192.168.2.104	63.32.86.220	443	tcp:ssl	129	181	
2019-05-09T19:19:28.018Z	192.168.2.104	63.32.86.220	443	tcp	208	156	
2019-05-09T19:19:28.018Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1590	
2019-05-09T19:19:28.018Z	192.168.2.104	148.251.64.134	443	tcp:ssl	83	83	
2019-05-09T19:19:28.018Z	192.168.2.104	147.75.205.43	443	tcp:ssl	98	98	
2019-05-09T19:19:28.018Z	192.168.2.104	216.58.213.230	443	tcp:ssl	91	91	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.16.66	443	tcp:ssl	182	273	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.208.78	443	tcp:ssl	98	98	
2019-05-09T19:19:28.018Z	192.168.2.104	108.177.119.125	5222	tcp	1560	0	
2019-05-09T19:19:28.018Z	192.168.2.104	147.75.205.43	443	tcp	52	52	
2019-05-09T19:19:28.018Z	192.168.2.104	216.58.213.230	443	tcp	52	52	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.16.66	443	tcp	104	104	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.208.78	443	tcp	0	52	
2019-05-09T19:19:28.018Z	192.168.2.104	52.20.82.23	443	tcp:ssl	83	166	
2019-05-09T19:19:28.018Z	192.168.2.104	66.117.29.226	443	tcp:ssl	83	166	
2019-05-09T19:19:28.018Z	192.168.2.104	151.101.114.2	443	tcp:ssl	98	98	
2019-05-09T19:19:28.018Z	192.168.2.104	151.101.114.2	443	tcp	52	52	
2019-05-09T19:19:28.018Z	192.168.2.104	151.139.240.1	443	tcp:ssl	1232	211	
2019-05-09T19:19:28.018Z	192.168.2.104	151.139.240.1	443	tcp	52	52	
2019-05-09T19:19:28.018Z	192.168.2.104	176.9.158.23	443	tcp:ssl	83	83	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.214.96	443	tcp:ssl	0	98	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.16.65	443	tcp:ssl	0	91	
2019-05-09T19:19:28.018Z	192.168.2.104	216.58.213.196	443	tcp:ssl	0	91	
2019-05-09T19:19:28.018Z	192.168.2.104	34.243.203.103	443	tcp:ssl	0	98	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.21.225	443	tcp:ssl	0	91	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.214.26	443	tcp:ssl	0	98	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.16.170	443	tcp:ssl	0	91	
2019-05-09T19:19:28.018Z	192.168.2.104	143.204.214.96	443	tcp	52	0	
2019-05-09T19:19:28.018Z	192.168.2.104	172.217.16.65	443	tcp	52	0	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.96	443	tcp:ssl	98	0	
2019-05-09T19:19:38.024Z	192.168.2.104	176.9.158.23	443	tcp	52	0	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.96	443	tcp	0	52	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.65	443	tcp:ssl	91	0	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.65	443	tcp	0	52	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.66	443	tcp:ssl	91	0	
2019-05-09T19:19:38.024Z	192.168.2.104	216.58.213.196	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	34.243.203.103	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.66	443	tcp	0	52	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.21.225	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	216.58.213.196	443	tcp:ssl	91	0	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.170	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.26	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.21.225	443	tcp:ssl	91	0	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.26	443	tcp:ssl	98	0	
2019-05-09T19:19:38.024Z	192.168.2.104	172.217.16.170	443	tcp:ssl	91	0	
2019-05-09T19:19:38.024Z	192.168.2.104	34.243.203.103	443	tcp:ssl	98	0	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:19:38.024Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1810	
2019-05-09T19:19:38.024Z	192.168.2.104	162.125.18.133	443	tcp	104	52	
2019-05-09T19:19:38.024Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:19:38.024Z	192.168.2.104	23.52.12.23	443	tcp	260	200	
2019-05-09T19:19:38.024Z	192.168.2.104	136.243.5.17	443	tcp:ssl	83	83	
2019-05-09T19:19:38.024Z	192.168.2.104	136.243.5.17	443	tcp	104	156	
2019-05-09T19:19:38.024Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:19:38.024Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.58	443	tcp:ssl	98	98	
2019-05-09T19:19:38.024Z	192.168.2.104	192.229.233.50	443	tcp:ssl	91	91	
2019-05-09T19:19:38.024Z	192.168.2.104	35.187.117.15	443	tcp:ssl	90	90	
2019-05-09T19:19:38.024Z	192.168.2.104	192.229.233.50	443	tcp	52	52	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.58	443	tcp	0	52	
2019-05-09T19:19:38.024Z	192.168.2.104	35.187.117.15	443	tcp	0	52	
2019-05-09T19:19:38.024Z	192.168.2.104	2.23.75.186	443	tcp	156	120	
2019-05-09T19:19:38.024Z	192.168.2.104	143.204.214.36	443	tcp	0	40	
2019-05-09T19:19:38.024Z	192.168.2.104	5.226.180.81	443	tcp:ssl	105	105	
2019-05-09T19:19:38.024Z	192.168.2.104	5.226.180.81	443	tcp	0	52	
2019-05-09T19:19:48.028Z	192.168.2.104	143.204.214.36	443	tcp	52	0	
2019-05-09T19:19:48.028Z	192.168.2.104	5.226.180.81	443	tcp	52	0	
2019-05-09T19:19:48.028Z	192.168.2.104	23.52.13.23	443	tcp	104	120	
2019-05-09T19:19:48.028Z	192.168.2.104	93.184.220.66	443	tcp	52	40	
2019-05-09T19:19:48.028Z	192.168.2.104	67.27.158.124	443	tcp	312	240	
2019-05-09T19:19:48.028Z	192.168.2.104	136.243.32.81	443	tcp	272	196	
2019-05-09T19:19:48.028Z	192.168.2.104	78.46.36.108	443	tcp	272	196	
2019-05-09T19:19:48.028Z	192.168.2.104	212.121.137.5	443	tcp	268	220	
2019-05-09T19:19:48.028Z	192.168.2.104	212.121.137.5	443	tcp:ssl	0	247	
2019-05-09T19:19:48.028Z	192.168.2.104	136.243.3.134	443	tcp	104	40	
2019-05-09T19:19:48.028Z	192.168.2.104	104.87.220.171	443	tcp	52	40	
2019-05-09T19:19:48.028Z	192.168.2.104	2.23.75.186	443	tcp	52	40	
2019-05-09T19:19:48.028Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	0	29	
2019-05-09T19:19:48.028Z	192.168.2.104	104.244.42.8	443	tcp:ssl	98	98	
2019-05-09T19:19:48.028Z	192.168.2.104	143.204.214.115	443	tcp:ssl	98	98	
2019-05-09T19:19:48.028Z	192.168.2.104	192.229.233.50	443	tcp:ssl	91	91	
2019-05-09T19:19:48.028Z	192.168.2.104	104.244.42.8	443	tcp	52	52	
2019-05-09T19:19:48.028Z	192.168.2.104	143.204.214.115	443	tcp	0	52	
2019-05-09T19:19:48.028Z	192.168.2.104	192.229.233.50	443	tcp	0	52	
2019-05-09T19:19:48.028Z	192.168.2.104	78.46.36.108	443	tcp:ssl	83	166	
2019-05-09T19:19:48.028Z	192.168.2.104	136.243.32.81	443	tcp:ssl	83	166	
2019-05-09T19:19:48.028Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:19:48.028Z	192.168.2.104	136.243.3.134	443	tcp:ssl	83	0	
2019-05-09T19:19:58.035Z	192.168.2.104	136.243.3.134	443	tcp	52	156	
2019-05-09T19:19:58.035Z	192.168.2.104	136.243.3.134	443	tcp:ssl	0	83	
2019-05-09T19:19:58.035Z	192.168.2.104	23.52.13.23	443	tcp	364	464	
2019-05-09T19:19:58.035Z	192.168.2.104	23.52.12.193	443	tcp	104	80	
2019-05-09T19:19:58.035Z	192.168.2.104	23.52.12.23	443	tcp	520	400	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.214.30	443	tcp	104	80	
2019-05-09T19:19:58.035Z	192.168.2.104	104.84.146.193	443	tcp	104	80	
2019-05-09T19:19:58.035Z	192.168.2.104	5.226.178.246	443	tcp	104	80	
2019-05-09T19:19:58.035Z	192.168.2.104	5.226.180.81	443	tcp:ssl	402	0	
2019-05-09T19:19:58.035Z	192.168.2.104	5.226.180.81	443	tcp	0	104	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.208.100	443	tcp	156	184	
2019-05-09T19:19:58.035Z	192.168.2.104	2.23.75.186	443	tcp	364	280	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.214.36	443	tcp	156	184	
2019-05-09T19:19:58.035Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:19:58.035Z	192.168.2.104	93.184.220.66	443	tcp	104	80	
2019-05-09T19:19:58.035Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1218	
2019-05-09T19:19:58.035Z	192.168.2.104	162.125.18.133	443	tcp	104	52	
2019-05-09T19:19:58.035Z	192.168.2.104	67.27.158.124	443	tcp	572	440	
2019-05-09T19:19:58.035Z	192.168.2.104	212.121.137.5	443	tcp	104	104	
2019-05-09T19:19:58.035Z	192.168.2.104	104.87.220.171	443	tcp	52	80	
2019-05-09T19:19:58.035Z	192.168.2.116	173.194.76.125	5222	tcp	82	0	
2019-05-09T19:19:58.035Z	192.168.2.104	23.52.13.23	443	tcp:ssl	166	166	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.214.36	443	tcp:ssl	0	83	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.208.100	443	tcp:ssl	0	83	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.214.112	443	tcp:ssl	98	98	
2019-05-09T19:19:58.035Z	192.168.2.104	147.75.83.23	443	tcp:ssl	98	98	
2019-05-09T19:19:58.035Z	192.168.2.104	216.58.217.195	443	tcp:ssl	91	91	
2019-05-09T19:19:58.035Z	192.168.2.104	216.58.217.195	443	tcp	52	52	
2019-05-09T19:19:58.035Z	192.168.2.104	143.204.214.112	443	tcp	0	52	
2019-05-09T19:19:58.035Z	192.168.2.104	147.75.83.23	443	tcp	0	52	
2019-05-09T19:19:58.035Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	0	29	
2019-05-09T19:19:58.035Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	53	
2019-05-09T19:20:08.037Z	192.168.2.104	2.23.75.186	443	tcp	260	200	
2019-05-09T19:20:08.037Z	192.168.2.104	108.177.119.125	5222	tcp	1572	53	
2019-05-09T19:20:08.037Z	192.168.2.104	104.87.220.171	443	tcp	104	40	
2019-05-09T19:20:08.037Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1537	
2019-05-09T19:20:08.037Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:20:08.037Z	192.168.2.104	108.177.119.125	5222	tcp:data	0	53	
2019-05-09T19:20:08.037Z	192.168.2.104	23.52.13.23	443	tcp	104	80	
2019-05-09T19:20:08.037Z	192.168.2.104	67.27.158.124	443	tcp	1524	800	
2019-05-09T19:20:08.037Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:20:08.037Z	192.168.2.104	23.52.12.23	443	tcp	260	200	
2019-05-09T19:20:08.037Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:20:08.037Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:20:08.037Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
